score,emotion,country,D
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
8,Powerful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
6,Peaceful,United States,US        
