score,emotion,country,D
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
4,Anxious,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
2,Angry,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
0,Sad,Netherlands,NL        
