score,emotion,country,D
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
4,Anxious,Australia,AU        
