score,emotion,country,D
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
4,Anxious,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
2,Angry,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
0,Sad,New Zealand,NZ        
