score,emotion,country,D
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
4,Anxious,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
2,Angry,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
0,Sad,United Kingdom,GB        
